fecha,ano,trimestre,mes_aprox,barrio,comuna,grupo_comuna,ambientes,estado,precio_prom_usd
2016-02-01,2016,1,2,Caballito,6,Emergentes,3 ambientes,Usado,2229
2016-02-01,2016,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,2705
2016-02-01,2016,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,2524
2016-02-01,2016,1,2,Flores,7,Otras,2 ambientes,Usado,1960
2016-02-01,2016,1,2,Parque Chacabuco,7,Otras,2 ambientes,Usado,2171
2016-02-01,2016,1,2,Flores,7,Otras,3 ambientes,Usado,1831
2016-02-01,2016,1,2,Parque Chacabuco,7,Otras,3 ambientes,Usado,2058
2016-02-01,2016,1,2,Flores,7,Otras,3 ambientes,A estrer,2242
2016-02-01,2016,1,2,Flores,7,Otras,3 ambientes,A estrer,2163
2016-02-01,2016,1,2,Parque Chacabuco,7,Otras,3 ambientes,A estrer,2573
2016-02-01,2016,1,2,Villa Lugano,8,Periféricas,3 ambientes,Usado,1094
2016-02-01,2016,1,2,Liniers,9,Periféricas,2 ambientes,Usado,1890
2016-02-01,2016,1,2,Mataderos,9,Periféricas,2 ambientes,Usado,1966
2016-02-01,2016,1,2,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,1815
2016-02-01,2016,1,2,Liniers,9,Periféricas,3 ambientes,Usado,1665
2016-02-01,2016,1,2,Mataderos,9,Periféricas,3 ambientes,Usado,1813
2016-02-01,2016,1,2,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1556
2016-02-01,2016,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,2173
2016-02-01,2016,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,2031
2016-02-01,2016,1,2,Floresta,10,Otras,2 ambientes,Usado,1876
2016-02-01,2016,1,2,Monte Castro,10,Otras,2 ambientes,Usado,1914
2016-02-01,2016,1,2,Velez Sarsfield,10,Otras,2 ambientes,Usado,1768
2016-02-01,2016,1,2,Villa Luro,10,Otras,2 ambientes,Usado,1933
2016-02-01,2016,1,2,Floresta,10,Otras,3 ambientes,Usado,1734
2016-02-01,2016,1,2,Monte Castro,10,Otras,3 ambientes,Usado,2063
2016-02-01,2016,1,2,Velez Sarsfield,10,Otras,3 ambientes,Usado,1863
2016-02-01,2016,1,2,Villa Luro,10,Otras,3 ambientes,Usado,1902
2016-02-01,2016,1,2,Monte Castro,10,Otras,3 ambientes,A estrer,1965
2016-02-01,2016,1,2,Villa Luro,10,Otras,3 ambientes,A estrer,2188
2016-02-01,2016,1,2,Villa Del Parque,11,Otras,2 ambientes,Usado,2202
2016-02-01,2016,1,2,Villa Devoto,11,Otras,2 ambientes,Usado,2214
2016-02-01,2016,1,2,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,1939
2016-02-01,2016,1,2,Villa Santa Rita,11,Otras,2 ambientes,Usado,1981
2016-02-01,2016,1,2,Villa Del Parque,11,Otras,3 ambientes,Usado,2106
2016-02-01,2016,1,2,Villa Devoto,11,Otras,3 ambientes,Usado,2169
2016-02-01,2016,1,2,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1818
2016-02-01,2016,1,2,Villa Santa Rita,11,Otras,3 ambientes,Usado,1809
2016-02-01,2016,1,2,Villa Del Parque,11,Otras,3 ambientes,A estrer,2424
2016-02-01,2016,1,2,Villa Del Parque,11,Otras,3 ambientes,A estrer,2207
2016-02-01,2016,1,2,Villa Devoto,11,Otras,3 ambientes,A estrer,2338
2016-02-01,2016,1,2,Coghlan,12,Otras,2 ambientes,Usado,2449
2016-02-01,2016,1,2,Saavedra,12,Otras,2 ambientes,Usado,2319
2016-02-01,2016,1,2,Villa Pueyrredon,12,Otras,2 ambientes,Usado,2208
2016-02-01,2016,1,2,Villa Urquiza,12,Otras,2 ambientes,Usado,2471
2016-02-01,2016,1,2,Coghlan,12,Otras,3 ambientes,Usado,2569
2016-02-01,2016,1,2,Saavedra,12,Otras,3 ambientes,Usado,2301
2016-02-01,2016,1,2,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2136
2016-02-01,2016,1,2,Villa Urquiza,12,Otras,3 ambientes,Usado,2423
2016-02-01,2016,1,2,Saavedra,12,Otras,3 ambientes,A estrer,2421
2016-02-01,2016,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,2815
2016-02-01,2016,1,2,Saavedra,12,Otras,3 ambientes,A estrer,2425
2016-02-01,2016,1,2,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,2369
2016-02-01,2016,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,2478
2016-02-01,2016,1,2,Belgrano,13,Premium,2 ambientes,Usado,2694
2016-02-01,2016,1,2,Colegiales,13,Premium,2 ambientes,Usado,2662
2016-02-01,2016,1,2,Nuñez,13,Premium,2 ambientes,Usado,2760
2016-02-01,2016,1,2,Belgrano,13,Premium,3 ambientes,Usado,2614
2016-02-01,2016,1,2,Colegiales,13,Premium,3 ambientes,Usado,2453
2016-02-01,2016,1,2,Nuñez,13,Premium,3 ambientes,Usado,2700
2016-02-01,2016,1,2,Belgrano,13,Premium,3 ambientes,A estrer,3090
2016-02-01,2016,1,2,Colegiales,13,Premium,3 ambientes,A estrer,3096
2016-02-01,2016,1,2,Nuñez,13,Premium,3 ambientes,A estrer,2989
2016-02-01,2016,1,2,Belgrano,13,Premium,3 ambientes,A estrer,3004
2016-02-01,2016,1,2,Colegiales,13,Premium,3 ambientes,A estrer,3025
2016-02-01,2016,1,2,Nuñez,13,Premium,3 ambientes,A estrer,2867
2016-02-01,2016,1,2,Palermo,14,Premium,2 ambientes,Usado,2905
2016-02-01,2016,1,2,Palermo,14,Premium,3 ambientes,Usado,2802
2016-02-01,2016,1,2,Palermo,14,Premium,3 ambientes,A estrer,3835
2016-02-01,2016,1,2,Palermo,14,Premium,3 ambientes,A estrer,3210
2016-02-01,2016,1,2,Agronomia,15,Emergentes,2 ambientes,Usado,2018
2016-02-01,2016,1,2,Chacarita,15,Emergentes,2 ambientes,Usado,2351
2016-02-01,2016,1,2,Parque Chas,15,Emergentes,2 ambientes,Usado,2378
2016-02-01,2016,1,2,Villa Crespo,15,Emergentes,2 ambientes,Usado,2230
2016-02-01,2016,1,2,Villa Ortuzar,15,Emergentes,2 ambientes,Usado,2259
2016-02-01,2016,1,2,Agronomia,15,Emergentes,3 ambientes,Usado,1977
2016-02-01,2016,1,2,Chacarita,15,Emergentes,3 ambientes,Usado,2262
2016-02-01,2016,1,2,Paterl,15,Emergentes,3 ambientes,Usado,1801
2016-02-01,2016,1,2,Parque Chas,15,Emergentes,3 ambientes,Usado,2357
2016-02-01,2016,1,2,Villa Crespo,15,Emergentes,3 ambientes,Usado,2067
2016-02-01,2016,1,2,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2275
2016-02-01,2016,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,2664
2016-02-01,2016,1,2,Chacarita,15,Emergentes,3 ambientes,A estrer,2457
2016-02-01,2016,1,2,Parque Chas,15,Emergentes,3 ambientes,A estrer,2645
2016-02-01,2016,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,2503
2016-05-01,2016,2,5,Constitucion,1,Otras,2 ambientes,Usado,1701
2016-05-01,2016,2,5,Monserrat,1,Otras,2 ambientes,Usado,1941
2016-05-01,2016,2,5,Puerto Madero,1,Otras,2 ambientes,Usado,5512
2016-05-01,2016,2,5,Retiro,1,Otras,2 ambientes,Usado,2687
2016-05-01,2016,2,5,San Nicolas,1,Otras,2 ambientes,Usado,2053
2016-05-01,2016,2,5,San Telmo,1,Otras,2 ambientes,Usado,2158
2016-05-01,2016,2,5,Constitucion,1,Otras,3 ambientes,Usado,1523
2016-05-01,2016,2,5,Monserrat,1,Otras,3 ambientes,Usado,1815
2016-05-01,2016,2,5,Puerto Madero,1,Otras,3 ambientes,Usado,5204
2016-05-01,2016,2,5,Retiro,1,Otras,3 ambientes,Usado,2656
2016-05-01,2016,2,5,San Nicolas,1,Otras,3 ambientes,Usado,2012
2016-05-01,2016,2,5,San Telmo,1,Otras,3 ambientes,Usado,1976
2016-05-01,2016,2,5,Recoleta,2,Premium,2 ambientes,Usado,2873
2016-05-01,2016,2,5,Recoleta,2,Premium,3 ambientes,Usado,2709
2016-05-01,2016,2,5,Recoleta,2,Premium,3 ambientes,A estrer,3540
2016-05-01,2016,2,5,Recoleta,2,Premium,3 ambientes,A estrer,3498
2016-05-01,2016,2,5,Balvanera,3,Otras,2 ambientes,Usado,1883
2016-05-01,2016,2,5,San Cristobal,3,Otras,2 ambientes,Usado,1853
2016-05-01,2016,2,5,Balvanera,3,Otras,3 ambientes,Usado,1775
2016-05-01,2016,2,5,San Cristobal,3,Otras,3 ambientes,Usado,1760
2016-05-01,2016,2,5,Balvanera,3,Otras,3 ambientes,A estrer,1895
2016-05-01,2016,2,5,Balvanera,3,Otras,3 ambientes,A estrer,2213
2016-05-01,2016,2,5,San Cristobal,3,Otras,3 ambientes,A estrer,2114
2016-05-01,2016,2,5,Barracas,4,Otras,2 ambientes,Usado,2157
2016-05-01,2016,2,5,Boca,4,Otras,2 ambientes,Usado,1651
2016-05-01,2016,2,5,Parque Patricios,4,Otras,2 ambientes,Usado,1886
2016-05-01,2016,2,5,Barracas,4,Otras,3 ambientes,Usado,2036
2016-05-01,2016,2,5,Boca,4,Otras,3 ambientes,Usado,1444
2016-05-01,2016,2,5,Parque Patricios,4,Otras,3 ambientes,Usado,1741
2016-05-01,2016,2,5,Almagro,5,Otras,2 ambientes,Usado,2185
2016-05-01,2016,2,5,Boedo,5,Otras,2 ambientes,Usado,1987
2016-05-01,2016,2,5,Almagro,5,Otras,3 ambientes,Usado,2116
2016-05-01,2016,2,5,Boedo,5,Otras,3 ambientes,Usado,1740
2016-05-01,2016,2,5,Almagro,5,Otras,3 ambientes,A estrer,2411
2016-05-01,2016,2,5,Almagro,5,Otras,3 ambientes,A estrer,2539
2016-05-01,2016,2,5,Boedo,5,Otras,3 ambientes,A estrer,2423
2016-05-01,2016,2,5,Caballito,6,Emergentes,2 ambientes,Usado,2295
2016-05-01,2016,2,5,Caballito,6,Emergentes,3 ambientes,Usado,2182
2016-05-01,2016,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,2738
2016-05-01,2016,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,2596
2016-05-01,2016,2,5,Flores,7,Otras,2 ambientes,Usado,1936
2016-05-01,2016,2,5,Parque Chacabuco,7,Otras,2 ambientes,Usado,2105
2016-05-01,2016,2,5,Flores,7,Otras,3 ambientes,Usado,1864
2016-05-01,2016,2,5,Parque Chacabuco,7,Otras,3 ambientes,Usado,2076
2016-05-01,2016,2,5,Flores,7,Otras,3 ambientes,A estrer,2089
2016-05-01,2016,2,5,Flores,7,Otras,3 ambientes,A estrer,2195
2016-05-01,2016,2,5,Villa Lugano,8,Periféricas,3 ambientes,Usado,1058
2016-05-01,2016,2,5,Liniers,9,Periféricas,2 ambientes,Usado,1891
2016-05-01,2016,2,5,Mataderos,9,Periféricas,2 ambientes,Usado,1954
2016-05-01,2016,2,5,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,1814
2016-05-01,2016,2,5,Liniers,9,Periféricas,3 ambientes,Usado,1649
2016-05-01,2016,2,5,Mataderos,9,Periféricas,3 ambientes,Usado,1822
2016-05-01,2016,2,5,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1610
2016-05-01,2016,2,5,Liniers,9,Periféricas,3 ambientes,A estrer,2238
2016-05-01,2016,2,5,Liniers,9,Periféricas,3 ambientes,A estrer,2106
2016-05-01,2016,2,5,Floresta,10,Otras,2 ambientes,Usado,1886
2016-05-01,2016,2,5,Monte Castro,10,Otras,2 ambientes,Usado,1965
2016-05-01,2016,2,5,Velez Sarsfield,10,Otras,2 ambientes,Usado,1748
2016-05-01,2016,2,5,Villa Luro,10,Otras,2 ambientes,Usado,1987
2016-05-01,2016,2,5,Floresta,10,Otras,3 ambientes,Usado,1731
2016-05-01,2016,2,5,Monte Castro,10,Otras,3 ambientes,Usado,2028
2016-05-01,2016,2,5,Velez Sarsfield,10,Otras,3 ambientes,Usado,1741
2016-05-01,2016,2,5,Versalles,10,Otras,3 ambientes,Usado,1902
2016-05-01,2016,2,5,Villa Luro,10,Otras,3 ambientes,Usado,1870
2016-05-01,2016,2,5,Monte Castro,10,Otras,3 ambientes,A estrer,2017
2016-05-01,2016,2,5,Villa Luro,10,Otras,3 ambientes,A estrer,2041
2016-05-01,2016,2,5,Villa Del Parque,11,Otras,2 ambientes,Usado,2199
2016-05-01,2016,2,5,Villa Devoto,11,Otras,2 ambientes,Usado,2087
2016-05-01,2016,2,5,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,1997
2016-05-01,2016,2,5,Villa Santa Rita,11,Otras,2 ambientes,Usado,1961
2016-05-01,2016,2,5,Villa Del Parque,11,Otras,3 ambientes,Usado,2068
2016-05-01,2016,2,5,Villa Devoto,11,Otras,3 ambientes,Usado,2173
2016-05-01,2016,2,5,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1781
2016-05-01,2016,2,5,Villa Santa Rita,11,Otras,3 ambientes,Usado,1811
2016-05-01,2016,2,5,Villa Del Parque,11,Otras,3 ambientes,A estrer,2435
2016-05-01,2016,2,5,Villa Del Parque,11,Otras,3 ambientes,A estrer,2365
2016-05-01,2016,2,5,Villa Devoto,11,Otras,3 ambientes,A estrer,2303
2016-05-01,2016,2,5,Coghlan,12,Otras,2 ambientes,Usado,2490
2016-05-01,2016,2,5,Saavedra,12,Otras,2 ambientes,Usado,2475
2016-05-01,2016,2,5,Villa Pueyrredon,12,Otras,2 ambientes,Usado,2268
2016-05-01,2016,2,5,Villa Urquiza,12,Otras,2 ambientes,Usado,2486
2016-05-01,2016,2,5,Coghlan,12,Otras,3 ambientes,Usado,2363
2016-05-01,2016,2,5,Saavedra,12,Otras,3 ambientes,Usado,2354
2016-05-01,2016,2,5,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2141
2016-05-01,2016,2,5,Villa Urquiza,12,Otras,3 ambientes,Usado,2458
2016-05-01,2016,2,5,Saavedra,12,Otras,3 ambientes,A estrer,2398
2016-05-01,2016,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,2704
2016-05-01,2016,2,5,Saavedra,12,Otras,3 ambientes,A estrer,2490
2016-05-01,2016,2,5,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,2176
2016-05-01,2016,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,2554
2016-05-01,2016,2,5,Belgrano,13,Premium,2 ambientes,Usado,2700
2016-05-01,2016,2,5,Colegiales,13,Premium,2 ambientes,Usado,2747
2016-05-01,2016,2,5,Nuñez,13,Premium,2 ambientes,Usado,2811
2016-05-01,2016,2,5,Belgrano,13,Premium,3 ambientes,Usado,2688
2016-05-01,2016,2,5,Colegiales,13,Premium,3 ambientes,Usado,2476
2016-05-01,2016,2,5,Nuñez,13,Premium,3 ambientes,Usado,2584
2016-05-01,2016,2,5,Belgrano,13,Premium,3 ambientes,A estrer,3178
2016-05-01,2016,2,5,Colegiales,13,Premium,3 ambientes,A estrer,3181
2016-05-01,2016,2,5,Belgrano,13,Premium,3 ambientes,A estrer,3191
2016-05-01,2016,2,5,Colegiales,13,Premium,3 ambientes,A estrer,3073
2016-05-01,2016,2,5,Nuñez,13,Premium,3 ambientes,A estrer,2914
2016-05-01,2016,2,5,Palermo,14,Premium,2 ambientes,Usado,2952
2016-05-01,2016,2,5,Palermo,14,Premium,3 ambientes,Usado,2847
2016-05-01,2016,2,5,Palermo,14,Premium,3 ambientes,A estrer,3924
2016-05-01,2016,2,5,Palermo,14,Premium,3 ambientes,A estrer,3235
2016-05-01,2016,2,5,Agronomia,15,Emergentes,2 ambientes,Usado,2032
2016-05-01,2016,2,5,Chacarita,15,Emergentes,2 ambientes,Usado,2397
2016-05-01,2016,2,5,Parque Chas,15,Emergentes,2 ambientes,Usado,2321
2016-05-01,2016,2,5,Villa Crespo,15,Emergentes,2 ambientes,Usado,2237
2016-05-01,2016,2,5,Villa Ortuzar,15,Emergentes,2 ambientes,Usado,2385
2016-05-01,2016,2,5,Agronomia,15,Emergentes,3 ambientes,Usado,2010
2016-05-01,2016,2,5,Chacarita,15,Emergentes,3 ambientes,Usado,2266
2016-05-01,2016,2,5,Parque Chas,15,Emergentes,3 ambientes,Usado,2355
2016-05-01,2016,2,5,Villa Crespo,15,Emergentes,3 ambientes,Usado,2074
2016-05-01,2016,2,5,Chacarita,15,Emergentes,3 ambientes,A estrer,2469
2016-05-01,2016,2,5,Parque Chas,15,Emergentes,3 ambientes,A estrer,2544
2016-05-01,2016,2,5,Villa Crespo,15,Emergentes,3 ambientes,A estrer,2414
2016-08-01,2016,3,8,Constitucion,1,Otras,2 ambientes,Usado,1713
2016-08-01,2016,3,8,Monserrat,1,Otras,2 ambientes,Usado,1911
2016-08-01,2016,3,8,Puerto Madero,1,Otras,2 ambientes,Usado,5503
2016-08-01,2016,3,8,Retiro,1,Otras,2 ambientes,Usado,2653
2016-08-01,2016,3,8,San Nicolas,1,Otras,2 ambientes,Usado,2099
2016-08-01,2016,3,8,San Telmo,1,Otras,2 ambientes,Usado,2242
2016-08-01,2016,3,8,Constitucion,1,Otras,3 ambientes,Usado,1544
2016-08-01,2016,3,8,Monserrat,1,Otras,3 ambientes,Usado,1888
2016-08-01,2016,3,8,Puerto Madero,1,Otras,3 ambientes,Usado,5526
2016-08-01,2016,3,8,Retiro,1,Otras,3 ambientes,Usado,2544
2016-08-01,2016,3,8,San Nicolas,1,Otras,3 ambientes,Usado,2090
2016-08-01,2016,3,8,San Telmo,1,Otras,3 ambientes,Usado,1950
2016-08-01,2016,3,8,Recoleta,2,Premium,2 ambientes,Usado,3025
2016-08-01,2016,3,8,Recoleta,2,Premium,3 ambientes,Usado,2773
2016-08-01,2016,3,8,Recoleta,2,Premium,3 ambientes,A estrer,3462
2016-08-01,2016,3,8,Balvanera,3,Otras,2 ambientes,Usado,1927
2016-08-01,2016,3,8,San Cristobal,3,Otras,2 ambientes,Usado,1866
2016-08-01,2016,3,8,Balvanera,3,Otras,3 ambientes,Usado,1818
2016-08-01,2016,3,8,San Cristobal,3,Otras,3 ambientes,Usado,1775
2016-08-01,2016,3,8,San Cristobal,3,Otras,3 ambientes,A estrer,2234
2016-08-01,2016,3,8,Barracas,4,Otras,2 ambientes,Usado,2188
2016-08-01,2016,3,8,Boca,4,Otras,2 ambientes,Usado,1606
2016-08-01,2016,3,8,Parque Patricios,4,Otras,2 ambientes,Usado,2045
2016-08-01,2016,3,8,Barracas,4,Otras,3 ambientes,Usado,2073
2016-08-01,2016,3,8,Boca,4,Otras,3 ambientes,Usado,1439
2016-08-01,2016,3,8,Parque Patricios,4,Otras,3 ambientes,Usado,1697
2016-08-01,2016,3,8,Almagro,5,Otras,2 ambientes,Usado,2258
2016-08-01,2016,3,8,Boedo,5,Otras,2 ambientes,Usado,2062
2016-08-01,2016,3,8,Almagro,5,Otras,3 ambientes,Usado,2147
2016-08-01,2016,3,8,Boedo,5,Otras,3 ambientes,Usado,1860
2016-08-01,2016,3,8,Almagro,5,Otras,3 ambientes,A estrer,2385
2016-08-01,2016,3,8,Almagro,5,Otras,3 ambientes,A estrer,2492
2016-08-01,2016,3,8,Boedo,5,Otras,3 ambientes,A estrer,2473
2016-08-01,2016,3,8,Caballito,6,Emergentes,2 ambientes,Usado,2367
2016-08-01,2016,3,8,Caballito,6,Emergentes,3 ambientes,Usado,2275
2016-08-01,2016,3,8,Caballito,6,Emergentes,3 ambientes,A estrer,2896
2016-08-01,2016,3,8,Caballito,6,Emergentes,3 ambientes,A estrer,2699
2016-08-01,2016,3,8,Flores,7,Otras,2 ambientes,Usado,1981
2016-08-01,2016,3,8,Parque Chacabuco,7,Otras,2 ambientes,Usado,2224
2016-08-01,2016,3,8,Flores,7,Otras,3 ambientes,Usado,1899
2016-08-01,2016,3,8,Parque Chacabuco,7,Otras,3 ambientes,Usado,2076
2016-08-01,2016,3,8,Flores,7,Otras,3 ambientes,A estrer,2270
2016-08-01,2016,3,8,Flores,7,Otras,3 ambientes,A estrer,2315
2016-08-01,2016,3,8,Villa Lugano,8,Periféricas,3 ambientes,Usado,1075
2016-08-01,2016,3,8,Liniers,9,Periféricas,2 ambientes,Usado,1832
2016-08-01,2016,3,8,Mataderos,9,Periféricas,2 ambientes,Usado,1960
2016-08-01,2016,3,8,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,1814
2016-08-01,2016,3,8,Liniers,9,Periféricas,3 ambientes,Usado,1743
2016-08-01,2016,3,8,Mataderos,9,Periféricas,3 ambientes,Usado,1852
2016-08-01,2016,3,8,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1563
2016-08-01,2016,3,8,Liniers,9,Periféricas,3 ambientes,A estrer,2346
2016-08-01,2016,3,8,Liniers,9,Periféricas,3 ambientes,A estrer,2235
2016-08-01,2016,3,8,Floresta,10,Otras,2 ambientes,Usado,1870
2016-08-01,2016,3,8,Monte Castro,10,Otras,2 ambientes,Usado,1988
2016-08-01,2016,3,8,Velez Sarsfield,10,Otras,2 ambientes,Usado,1851
2016-08-01,2016,3,8,Villa Luro,10,Otras,2 ambientes,Usado,2049
2016-08-01,2016,3,8,Floresta,10,Otras,3 ambientes,Usado,1806
2016-08-01,2016,3,8,Monte Castro,10,Otras,3 ambientes,Usado,2019
2016-08-01,2016,3,8,Velez Sarsfield,10,Otras,3 ambientes,Usado,1763
2016-08-01,2016,3,8,Versalles,10,Otras,3 ambientes,Usado,1972
2016-08-01,2016,3,8,Villa Luro,10,Otras,3 ambientes,Usado,1899
2016-08-01,2016,3,8,Monte Castro,10,Otras,3 ambientes,A estrer,2118
2016-08-01,2016,3,8,Villa Luro,10,Otras,3 ambientes,A estrer,2197
2016-08-01,2016,3,8,Villa Del Parque,11,Otras,2 ambientes,Usado,2262
2016-08-01,2016,3,8,Villa Devoto,11,Otras,2 ambientes,Usado,2204
2016-08-01,2016,3,8,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,2025
2016-08-01,2016,3,8,Villa Santa Rita,11,Otras,2 ambientes,Usado,2035
2016-08-01,2016,3,8,Villa Del Parque,11,Otras,3 ambientes,Usado,2125
2016-08-01,2016,3,8,Villa Devoto,11,Otras,3 ambientes,Usado,2129
2016-08-01,2016,3,8,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1890
2016-08-01,2016,3,8,Villa Santa Rita,11,Otras,3 ambientes,Usado,1900
2016-08-01,2016,3,8,Villa Del Parque,11,Otras,3 ambientes,A estrer,2445
2016-08-01,2016,3,8,Villa Del Parque,11,Otras,3 ambientes,A estrer,2515
2016-08-01,2016,3,8,Coghlan,12,Otras,2 ambientes,Usado,2480
2016-08-01,2016,3,8,Saavedra,12,Otras,2 ambientes,Usado,2556
2016-08-01,2016,3,8,Villa Pueyrredon,12,Otras,2 ambientes,Usado,2228
2016-08-01,2016,3,8,Villa Urquiza,12,Otras,2 ambientes,Usado,2524
2016-08-01,2016,3,8,Coghlan,12,Otras,3 ambientes,Usado,2602
2016-08-01,2016,3,8,Saavedra,12,Otras,3 ambientes,Usado,2320
2016-08-01,2016,3,8,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2276
2016-08-01,2016,3,8,Villa Urquiza,12,Otras,3 ambientes,Usado,2504
2016-08-01,2016,3,8,Saavedra,12,Otras,3 ambientes,A estrer,2501
2016-08-01,2016,3,8,Villa Urquiza,12,Otras,3 ambientes,A estrer,2705
2016-08-01,2016,3,8,Saavedra,12,Otras,3 ambientes,A estrer,2552
2016-08-01,2016,3,8,Villa Urquiza,12,Otras,3 ambientes,A estrer,2561
2016-08-01,2016,3,8,Belgrano,13,Premium,2 ambientes,Usado,2757
2016-08-01,2016,3,8,Colegiales,13,Premium,2 ambientes,Usado,2826
2016-08-01,2016,3,8,Nuñez,13,Premium,2 ambientes,Usado,2857
2016-08-01,2016,3,8,Belgrano,13,Premium,3 ambientes,Usado,2768
2016-08-01,2016,3,8,Colegiales,13,Premium,3 ambientes,Usado,2571
2016-08-01,2016,3,8,Nuñez,13,Premium,3 ambientes,Usado,2702
2016-08-01,2016,3,8,Belgrano,13,Premium,3 ambientes,A estrer,3678
2016-08-01,2016,3,8,Colegiales,13,Premium,3 ambientes,A estrer,3110
2016-08-01,2016,3,8,Belgrano,13,Premium,3 ambientes,A estrer,3161
2016-08-01,2016,3,8,Colegiales,13,Premium,3 ambientes,A estrer,3093
2016-08-01,2016,3,8,Nuñez,13,Premium,3 ambientes,A estrer,3207
2016-08-01,2016,3,8,Palermo,14,Premium,2 ambientes,Usado,3095
2016-08-01,2016,3,8,Palermo,14,Premium,3 ambientes,Usado,2942
2016-08-01,2016,3,8,Palermo,14,Premium,3 ambientes,A estrer,3939
2016-08-01,2016,3,8,Palermo,14,Premium,3 ambientes,A estrer,3341
2016-08-01,2016,3,8,Agronomia,15,Emergentes,2 ambientes,Usado,2095
2016-08-01,2016,3,8,Chacarita,15,Emergentes,2 ambientes,Usado,2298
2016-08-01,2016,3,8,Parque Chas,15,Emergentes,2 ambientes,Usado,2303
2016-08-01,2016,3,8,Villa Crespo,15,Emergentes,2 ambientes,Usado,2268
2016-08-01,2016,3,8,Villa Ortuzar,15,Emergentes,2 ambientes,Usado,2330
2016-08-01,2016,3,8,Agronomia,15,Emergentes,3 ambientes,Usado,2100
2016-08-01,2016,3,8,Chacarita,15,Emergentes,3 ambientes,Usado,2112
2016-08-01,2016,3,8,Parque Chas,15,Emergentes,3 ambientes,Usado,2115
2016-08-01,2016,3,8,Villa Crespo,15,Emergentes,3 ambientes,Usado,2127
2016-08-01,2016,3,8,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2358
2016-08-01,2016,3,8,Parque Chas,15,Emergentes,3 ambientes,A estrer,2621
2016-08-01,2016,3,8,Villa Crespo,15,Emergentes,3 ambientes,A estrer,2603
2016-11-01,2016,4,11,Constitucion,1,Otras,2 ambientes,Usado,1727
2016-11-01,2016,4,11,Monserrat,1,Otras,2 ambientes,Usado,1899
2016-11-01,2016,4,11,Puerto Madero,1,Otras,2 ambientes,Usado,6034
2016-11-01,2016,4,11,Retiro,1,Otras,2 ambientes,Usado,2617
2016-11-01,2016,4,11,San Nicolas,1,Otras,2 ambientes,Usado,2083
2016-11-01,2016,4,11,San Telmo,1,Otras,2 ambientes,Usado,2209
2016-11-01,2016,4,11,Constitucion,1,Otras,3 ambientes,Usado,1528
2016-11-01,2016,4,11,Monserrat,1,Otras,3 ambientes,Usado,1893
2016-11-01,2016,4,11,Puerto Madero,1,Otras,3 ambientes,Usado,5766
2016-11-01,2016,4,11,Retiro,1,Otras,3 ambientes,Usado,2551
2016-11-01,2016,4,11,San Nicolas,1,Otras,3 ambientes,Usado,2104
2016-11-01,2016,4,11,San Telmo,1,Otras,3 ambientes,Usado,1972
2016-11-01,2016,4,11,Monserrat,1,Otras,3 ambientes,A estrer,2470
2016-11-01,2016,4,11,San Telmo,1,Otras,3 ambientes,A estrer,2563
2016-11-01,2016,4,11,Recoleta,2,Premium,2 ambientes,Usado,3007
2016-11-01,2016,4,11,Recoleta,2,Premium,3 ambientes,Usado,2813
2016-11-01,2016,4,11,Recoleta,2,Premium,3 ambientes,A estrer,3379
2016-11-01,2016,4,11,Recoleta,2,Premium,3 ambientes,A estrer,3684
2016-11-01,2016,4,11,Balvanera,3,Otras,2 ambientes,Usado,1933
2016-11-01,2016,4,11,San Cristobal,3,Otras,2 ambientes,Usado,1880
2016-11-01,2016,4,11,Balvanera,3,Otras,3 ambientes,Usado,1823
2016-11-01,2016,4,11,San Cristobal,3,Otras,3 ambientes,Usado,1779
